Run,BSH_Enzyme,BSH_IP_Conc,Inhibitor,Inhibitor_IP_Conc,Replicate,Sample_ID,TUDCA,TCDCA,TDCA,TCA,TLCA,GUDCA,GCDCA,GDCA,GCA,GLCA,Inhibitor_Complexity,Inhibitor_H_Bond_Acceptor,Inhibitor_H_Bond_Donor,Inhibitor_Rotatable_Bonds,Inhibitor_Molecular_Weight,Inhibitor_Polar_Surface_Area,Protein_Molecular_Weight,Protein_Aromaticity,Protein_Instability_Index,Protein_Isoelectric_Point,Protein_GRAVY, Protein_Hydrophilicity,Protein_AA_Percent_A,Protein_AA_Percent_C,Protein_AA_Percent_D,Protein_AA_Percent_E,Protein_AA_Percent_F,Protein_AA_Percent_G,Protein_AA_Percent_H,Protein_AA_Percent_I,Protein_AA_Percent_K,Protein_AA_Percent_L,Protein_AA_Percent_M,Protein_AA_Percent_N,Protein_AA_Percent_P,Protein_AA_Percent_Q,Protein_AA_Percent_R,Protein_AA_Percent_S,Protein_AA_Percent_T,Protein_AA_Percent_V,Protein_AA_Percent_W,Protein_AA_Percent_Y,TUDCA_complexity,TUDCA_h_bond_acceptor,TUDCA_h_bond_donor,TUDCA_rotatable_bonds,TUDCA_molecular_weight,TUDCA_polar_surface_area,TCDCA_complexity,TCDCA_h_bond_acceptor,TCDCA_h_bond_donor,TCDCA_rotatable_bonds,TCDCA_molecular_weight,TCDCA_polar_surface_area,TDCA_complexity,TDCA_h_bond_acceptor,TDCA_h_bond_donor,TDCA_rotatable_bonds,TDCA_molecular_weight,TDCA_polar_surface_area,TCA_complexity,TCA_h_bond_acceptor,TCA_h_bond_donor,TCA_rotatable_bonds,TCA_molecular_weight,TCA_polar_surface_area,TLCA_complexity,TLCA_h_bond_acceptor,TLCA_h_bond_donor,TLCA_rotatable_bonds,TLCA_molecular_weight,TLCA_polar_surface_area,GUDCA_complexity,GUDCA_h_bond_acceptor,GUDCA_h_bond_donor,GUDCA_rotatable_bonds,GUDCA_molecular_weight,GUDCA_polar_surface_area,GCDCA_complexity,GCDCA_h_bond_acceptor,GCDCA_h_bond_donor,GCDCA_rotatable_bonds,GCDCA_molecular_weight,GCDCA_polar_surface_area,GDCA_complexity,GDCA_h_bond_acceptor,GDCA_h_bond_donor,GDCA_rotatable_bonds,GDCA_molecular_weight,GDCA_polar_surface_area,GCA_complexity,GCA_h_bond_acceptor,GCA_h_bond_donor,GCA_rotatable_bonds,GCA_molecular_weight,GCA_polar_surface_area,GLCA_complexity,GLCA_h_bond_acceptor,GLCA_h_bond_donor,GLCA_rotatable_bonds,GLCA_molecular_weight,GLCA_polar_surface_area
Run 2,F,0.2,R,100.0,Average,F-R-1,30.81397,5.66547,10.62406,3.22586,1.54322,0.13081,1.34181,6.24352,2.7822,0.07751,680.0,7.0,5.0,5.0,376.4,155.0,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,R,100.0,SD,F-R-2,2.65926,0.34867,0.72868,0.20293,0.21559,0.02779,0.2217,0.88957,0.37796,0.06718,680.0,7.0,5.0,5.0,376.4,155.0,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,R,100.0,CV (%),F-R-3,8.63006,6.1543,6.85875,6.29081,13.9704,21.24732,16.52217,14.2479,13.58504,86.66997,680.0,7.0,5.0,5.0,376.4,155.0,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,CAPE,100.0,Average,F-CAPE-1,3.85165,0.12242,1.45957,1.52572,0.00424,0.0023,0.00887,0.00804,0.01093,0.00353,347.0,4.0,2.0,6.0,284.31,66.8,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,CAPE,100.0,SD,F-CAPE-2,2.20492,0.02359,0.83557,0.46977,0.00576,0.0007,0.00143,0.00558,0.00363,0.00194,347.0,4.0,2.0,6.0,284.31,66.8,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,CAPE,100.0,CV (%),F-CAPE-3,57.24605,19.27347,57.24786,30.79023,135.67284,30.64832,16.16222,69.40348,33.23916,54.84276,347.0,4.0,2.0,6.0,284.31,66.8,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,CAC,100.0,Average,F-CAC-1,4.98305,0.10226,2.32517,1.9587,0.00147,0.00229,0.00819,0.00343,0.01176,0.00186,500.0,4.0,3.0,2.0,332.4,77.8,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,CAC,100.0,SD,F-CAC-2,1.55052,0.02714,0.43357,0.293,0.00214,0.00059,0.00212,0.0022,0.00107,0.00091,500.0,4.0,3.0,2.0,332.4,77.8,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,CAC,100.0,CV (%),F-CAC-3,31.11596,26.5366,18.64658,14.959,145.09232,26.00969,25.85579,64.15744,9.10453,48.98099,500.0,4.0,3.0,2.0,332.4,77.8,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,F,0.2,I,100.0,Average,F-I-1,0.02209,0.00759,0.00727,0.01247,0.00171,0.08067,0.00958,0.00788,0.00537,0.00182,465.0,5.0,1.0,6.0,319.4,80.9,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,F,0.2,I,100.0,SD,F-I-2,0.0018,0.00066,0.00146,0.00133,0.00094,0.01573,0.00471,0.00141,0.00224,0.00102,465.0,5.0,1.0,6.0,319.4,80.9,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,F,0.2,I,100.0,CV (%),F-I-3,8.1477,8.69399,20.0443,10.69559,54.84313,19.49787,49.19051,17.93673,41.6894,55.78993,465.0,5.0,1.0,6.0,319.4,80.9,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,F,0.2,II,100.0,Average,F-II-1,0.0199,0.00657,0.01274,0.0112,0.00099,0.70319,0.0031,0.00666,0.00782,0.00156,996.0,6.0,2.0,4.0,486.6,149.0,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,F,0.2,II,100.0,SD,F-II-2,0.00611,0.00172,0.00891,0.00521,0.00087,0.64662,0.00203,0.00214,0.00038,0.0006,996.0,6.0,2.0,4.0,486.6,149.0,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,F,0.2,II,100.0,CV (%),F-II-3,30.72463,26.17876,69.89972,46.53726,87.35656,91.95607,65.36772,32.17269,4.85792,38.17246,996.0,6.0,2.0,4.0,486.6,149.0,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,F,0.2,III,100.0,Average,F-III-1,0.01388,0.0053,0.00568,0.0095,0.00096,1.10881,0.0055,0.01023,0.00336,0.00033,378.0,2.0,2.0,0.0,274.4,40.5,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,F,0.2,III,100.0,SD,F-III-2,0.00259,0.00061,0.00073,0.00389,0.00054,1.39247,0.00301,0.00044,0.00022,0.00013,378.0,2.0,2.0,0.0,274.4,40.5,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,F,0.2,III,100.0,CV (%),F-III-3,18.63716,11.55583,12.90258,40.93452,56.43645,125.58286,54.70363,4.25322,6.65126,40.05835,378.0,2.0,2.0,0.0,274.4,40.5,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,IV,100.0,Average,F-IV-1,8.92612,0.317,4.22789,3.88249,0.01276,89.67812,0.02487,0.0183,0.02356,0.01919,616.0,10.0,3.0,6.0,464.5,148.0,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,IV,100.0,SD,F-IV-2,6.14295,0.32189,2.36508,0.73591,0.00413,78.0302,0.01218,0.01963,0.01217,0.01533,616.0,10.0,3.0,6.0,464.5,148.0,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,IV,100.0,CV (%),F-IV-3,68.8199,101.5426,55.94006,18.95469,32.34022,87.01141,48.98639,107.27205,51.65807,79.92057,616.0,10.0,3.0,6.0,464.5,148.0,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,V,100.0,Average,F-V-1,4.35929,0.07661,1.10989,0.49318,0.00428,0.02725,0.00795,0.00557,0.00816,0.00482,541.0,3.0,2.0,0.0,319.4,59.6,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,V,100.0,SD,F-V-2,1.49831,0.01002,0.30474,0.04977,0.00229,0.0223,0.00145,0.00184,0.00794,0.00139,541.0,3.0,2.0,0.0,319.4,59.6,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,V,100.0,CV (%),F-V-3,34.37057,13.07691,27.45633,10.09076,53.39744,81.80769,18.22759,33.04136,97.2572,28.84867,541.0,3.0,2.0,0.0,319.4,59.6,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,VII,100.0,Average,F-VII-1,20.45847,0.47475,4.24025,0.811,0.01297,0.01267,0.01706,0.0432,0.02929,0.00681,767.0,6.0,1.0,4.0,404.4,84.9,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,VII,100.0,SD,F-VII-2,6.75706,0.30711,1.41444,0.25407,0.00528,0.00401,0.00662,0.02529,0.01324,0.00467,767.0,6.0,1.0,4.0,404.4,84.9,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,VII,100.0,CV (%),F-VII-3,33.02816,64.68958,33.35753,31.32751,40.71283,31.61736,38.81657,58.53112,45.19323,68.63804,767.0,6.0,1.0,4.0,404.4,84.9,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,F,0.2,VIII,100.0,Average,F-VIII-1,0.00922,0.00463,0.00371,0.00522,0.00056,0.18836,0.00613,0.00462,0.00298,0.00079,548.0,11.0,1.0,3.0,392.22,32.3,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,F,0.2,VIII,100.0,SD,F-VIII-2,0.00488,0.0013,0.00134,0.00109,0.0005,0.23406,0.00296,0.00345,0.00087,0.0002,548.0,11.0,1.0,3.0,392.22,32.3,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 3,F,0.2,VIII,100.0,CV (%),F-VIII-3,52.98104,28.08551,36.17055,20.86625,88.45457,124.25879,48.28619,74.55487,29.32564,25.5386,548.0,11.0,1.0,3.0,392.22,32.3,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,IX,100.0,Average,F-IX-1,6.6471,0.09058,1.21536,0.29024,0.00996,0.00957,0.00642,0.01177,0.00258,0.00637,503.0,6.0,0.0,5.0,369.4,90.6,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
Run 2,F,0.2,IX,100.0,SD,F-IX-2,0.69688,0.01311,0.04504,0.06225,0.00603,0.00344,0.00292,0.00544,0.00058,0.00232,503.0,6.0,0.0,5.0,369.4,90.6,36885.149,0.123,46.115,4.795,-0.243,0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,858.0,6,4,7,499.7,132.0,83.4,2,1,0,163.38,37.3,825.0,5,3,7,483.7,112.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,727.0,5,4,6,449.6,107.0,772.0,7,4,6,464.6,133.0,695.0,4,3,6,433.6,86.6
