Run,BSH_Enzyme,BSH_IP_Conc,Inhibitor,Inhibitor_IP_Conc,Replicate,Sample_ID,TUDCA_Conc,TCA_Conc,TLCA_Conc,GUDCA_Conc,GCDCA_Conc,GDCA_Conc,GCA_Conc,GLCA_Conc,TUDCA,TCDCA,TDCA,TCA,TLCA,GUDCA,GCDCA,GDCA,GCA,GLCA,inhibitor_compound_canonicalized,Inhibitor_Complexity,Inhibitor_H_Bond_Acceptor,Inhibitor_H_Bond_Donor,Inhibitor_Rotatable_Bonds,Inhibitor_Mass_Exact,Inhibitor_Molecular_Weight,Inhibitor_Polar_Surface_Area,Inhibitor_Weight_Monoisotopic,Protein_Organism,Protein_Molecular_Weight,Protein_Aromaticity,Protein_Instability_Index,Protein_Isoelectric_Point,Protein_GRAVY,Protein_AA_Percent_A,Protein_AA_Percent_C,Protein_AA_Percent_D,Protein_AA_Percent_E,Protein_AA_Percent_F,Protein_AA_Percent_G,Protein_AA_Percent_H,Protein_AA_Percent_I,Protein_AA_Percent_K,Protein_AA_Percent_L,Protein_AA_Percent_M,Protein_AA_Percent_N,Protein_AA_Percent_P,Protein_AA_Percent_Q,Protein_AA_Percent_R,Protein_AA_Percent_S,Protein_AA_Percent_T,Protein_AA_Percent_V,Protein_AA_Percent_W,Protein_AA_Percent_Y
Run 2,F,7377.03,VII,40440.0,Average,F-VII-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,20.45847,0.474746666666667,4.24025,0.811,0.01297,0.0126733333333333,0.01706,0.0432033333333333,0.0292933333333333,0.0068066666666666,1.0,767.0,6.0,1.0,4.0,404.13722174,404.4,84.9,404.13722174,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 2,F,7377.03,VII,40440.0,SD,F-VII-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,6.75705573141883,0.307111601919129,1.41444277109397,0.254066090023836,0.0052804545258907,0.0040069730886709,0.0066221069154763,0.0252873967290691,0.013238603904239,0.0046719624713104,1.0,767.0,6.0,1.0,4.0,404.13722174,404.4,84.9,404.13722174,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 2,F,7377.03,VII,40440.0,CV (%),F-VII-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,33.0281576844155,64.6895751950083,33.3575324826123,31.3275080177356,40.7128336614552,31.6173573540582,38.8165704306938,58.5311242860947,45.1932313526594,68.6380382660694,1.0,767.0,6.0,1.0,4.0,404.13722174,404.4,84.9,404.13722174,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 3,F,7377.03,VIII,39222.0,Average,F-VIII-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.00922,0.004629,0.0037133333333333,0.0052233333333333,0.000562,0.188364666666667,0.0061293333333333,0.0046243333333333,0.002983,0.0007926666666666,1.0,548.0,11.0,1.0,3.0,392.05711637,392.22,32.3,392.05711637,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 3,F,7377.03,VIII,39222.0,SD,F-VIII-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0048848519936636,0.0013000784591708,0.0013431330289041,0.0010899139109734,0.000497114674899,0.234059652768975,0.0029596216537478,0.0034476659254245,0.0008747839733328,0.0002024359981162,1.0,548.0,11.0,1.0,3.0,392.05711637,392.22,32.3,392.05711637,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 3,F,7377.03,VIII,39222.0,CV (%),F-VIII-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,52.9810411460269,28.0855143480413,36.170548354691,20.8662522841111,88.4545684873776,124.258788503669,48.2861918710226,74.5548747659019,29.3256444295288,25.5386036311535,1.0,548.0,11.0,1.0,3.0,392.05711637,392.22,32.3,392.05711637,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 2,F,7377.03,IX,36940.0,Average,F-IX-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,6.6471,0.0905766666666667,1.21536333333333,0.290243333333333,0.0099633333333333,0.00957,0.0064166666666666,0.01177,0.0025766666666666,0.0063733333333333,1.0,503.0,6.0,0.0,5.0,369.12123733,369.4,90.6,369.12123733,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 2,F,7377.03,IX,36940.0,SD,F-IX-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.696877056086653,0.0131066446252782,0.0450397394900696,0.0622484171150828,0.0060327218843017,0.0034378627081371,0.0029199714610477,0.005442453490844,0.0005839805932848,0.0023200071838969,1.0,503.0,6.0,0.0,5.0,369.12123733,369.4,90.6,369.12123733,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 2,F,7377.03,IX,36940.0,CV (%),F-IX-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,10.4839261645929,14.4702218657618,3.70586624219943,21.4469756807792,60.5492326962372,35.9233302835647,45.5060487436013,46.240046651181,22.6641886139013,36.4017863582153,1.0,503.0,6.0,0.0,5.0,369.12123733,369.4,90.6,369.12123733,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 2,F,7377.03,X,40250.0,Average,F-X-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,4.63754333333333,0.114986666666667,0.846216666666667,0.27886,0.0163,0.00901,0.0117533333333333,0.03588,0.00945,0.00736,1.0,612.0,5.0,3.0,6.0,402.21547206,402.5,96.9,402.21547206,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 2,F,7377.03,X,40250.0,SD,F-X-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,1.1666088150847,0.0338512885032953,0.228601675919783,0.0396587796080515,0.0040859270673863,0.0027657187131015,0.0039844991320532,0.0141499010597248,0.0050616598068222,0.0045275931796043,1.0,612.0,5.0,3.0,6.0,402.21547206,402.5,96.9,402.21547206,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 2,F,7377.03,X,40250.0,CV (%),F-X-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,25.1557501727143,29.4393163004075,27.014556073478,14.2217527103391,25.0670372232288,30.6961011443011,33.9010136022685,39.4367365098239,53.5625376383308,61.5162116794072,1.0,612.0,5.0,3.0,6.0,402.21547206,402.5,96.9,402.21547206,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 4,F,7377.03,XI,37740.0,Average,F-XI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.396774,0.157317,0.219105333333333,0.127657,0.011945,0.961078,0.0244616666666667,0.0243943333333333,0.046886,0.0084023333333333,1.0,573.0,4.0,1.0,5.0,377.16270821,377.4,64.6,377.16270821,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 4,F,7377.03,XI,37740.0,SD,F-XI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.177948159091349,0.0516873156296591,0.0660918104558601,0.0492133881885814,0.003229207487914,0.32762246325153,0.0042429348726245,0.0095736975789573,0.0282625094604142,0.0009598855834594,1.0,573.0,4.0,1.0,5.0,377.16270821,377.4,64.6,377.16270821,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 4,F,7377.03,XI,37740.0,CV (%),F-XI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,44.8487449004595,32.8555182400243,30.1644005877813,38.5512648648969,27.0339680863459,34.0890607475699,17.3452403323207,39.2455798981621,60.2792079947409,11.4240359835697,1.0,573.0,4.0,1.0,5.0,377.16270821,377.4,64.6,377.16270821,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 4,F,7377.03,XII,32540.0,Average,F-XII-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.074997,0.041749,0.06517,0.016788,0.0071223333333333,0.099765,0.006367,0.0079423333333333,0.0050643333333333,0.0049973333333333,1.0,549.0,2.0,1.0,2.0,325.17902698,325.4,56.4,325.17902698,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 4,F,7377.03,XII,32540.0,SD,F-XII-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0064404108564593,0.0091958988685174,0.0160284042873893,0.0019831951492478,0.0014495272792649,0.0830903334991502,0.0017336620201181,0.0024864386848127,0.0004776738775915,0.0012353806430948,1.0,549.0,2.0,1.0,2.0,325.17902698,325.4,56.4,325.17902698,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 4,F,7377.03,XII,32540.0,CV (%),F-XII-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,8.58755797759829,22.026632658309,24.5947587653664,11.8131710105301,20.3518595862542,83.286055730116,27.2288679145298,31.3061487154834,9.43211763821898,24.7207972871158,1.0,549.0,2.0,1.0,2.0,325.17902698,325.4,56.4,325.17902698,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 4,F,7377.03,XIII,47950.0,Average,F-XIII-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.114752333333333,0.0511656666666667,0.0947986666666667,0.0209106666666667,0.0123416666666667,0.0720133333333333,0.0098733333333333,0.008596,0.0093056666666666,0.0053566666666666,1.0,947.0,6.0,0.0,5.0,479.14025869,479.5,102.0,479.14025869,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 4,F,7377.03,XIII,47950.0,SD,F-XIII-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0150744638821198,0.0129074549130854,0.0072721213777915,0.0026594964435647,0.002314967026403,0.0518894079782506,0.0023607990878796,0.0009702365690902,0.0017784145560957,0.0001212201853378,1.0,947.0,6.0,0.0,5.0,479.14025869,479.5,102.0,479.14025869,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 4,F,7377.03,XIII,47950.0,CV (%),F-XIII-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,13.1365205780448,25.2267892787847,7.67112200360579,12.7183723310178,18.7573290458045,72.0552786218996,23.9108617948647,11.2870703709893,19.1110924106721,2.26297794656772,1.0,947.0,6.0,0.0,5.0,479.14025869,479.5,102.0,479.14025869,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 5,F,7377.03,XIV,35940.0,Average,F-XIV-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,2.30906366666667,0.625476,0.470864,0.230566,0.129588666666667,10.3528396666667,0.159336333333333,0.119222,0.071888,0.047324,1.0,621.0,2.0,2.0,2.0,359.16337692,359.4,65.2,359.16337692,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 5,F,7377.03,XIV,35940.0,SD,F-XIV-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,1.21793305378922,0.178471680865621,0.15164894466827,0.126350598419636,0.045288426969076,8.01840028864488,0.0376967186945142,0.0284446412000573,0.0458805983831946,0.0327939429925711,1.0,621.0,2.0,2.0,2.0,359.16337692,359.4,65.2,359.16337692,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 5,F,7377.03,XIV,35940.0,CV (%),F-XIV-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,52.7457545398655,28.5337376439098,32.2065277167654,54.8001866795781,34.9478300332919,77.451216736814,23.6585830148685,23.8585506031247,63.8223324938719,69.296642279966,1.0,621.0,2.0,2.0,2.0,359.16337692,359.4,65.2,359.16337692,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 2,F,7377.03,XV,29430.0,Average,F-XV-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,4.53089333333333,0.06108,1.14742,0.28571,0.0246,0.0088366666666666,0.0071633333333333,0.0008633333333333,0.00357,0.00062,1.0,422.0,3.0,1.0,4.0,294.125594432,294.3,46.5,294.125594432,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 2,F,7377.03,XV,29430.0,SD,F-XV-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.594914955294732,0.0194887890850099,0.196008588587337,0.048109613384437,0.0046949760382775,0.0033941469227676,0.0009834802150187,0.0003592121007612,0.0014034243834279,0.000588982172905,1.0,422.0,3.0,1.0,4.0,294.125594432,294.3,46.5,294.125594432,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 2,F,7377.03,XV,29430.0,CV (%),F-XV-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,13.1301911461478,31.906989333677,17.0825494228214,16.8386172638119,19.0852684482826,38.4098105179292,13.7293654958411,41.6075792387585,39.3116073789331,94.9971246621111,1.0,422.0,3.0,1.0,4.0,294.125594432,294.3,46.5,294.125594432,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 5,F,7377.03,XVI,34640.0,Average,F-XVI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,1.79500366666667,0.335765,0.384172666666667,0.115263,0.0847816666666667,9.74356033333333,0.0945663333333333,0.094676,0.0336583333333333,0.032141,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 5,F,7377.03,XVI,34640.0,SD,F-XVI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.270308041175865,0.0318056107786032,0.0550264445183707,0.0121106590654679,0.0225543213228271,5.54693369419865,0.0541730870851323,0.0399188929831477,0.0124837499307433,0.020195915651438,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 5,F,7377.03,XVI,34640.0,CV (%),F-XVI-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,15.0589130370875,9.47258075695894,14.3233627201581,10.5069788791441,26.6028284292914,56.9292281715775,57.2858068782043,42.1636877172121,37.0896259393216,62.8353680701845,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 5,F,7377.03,XVII,34640.0,Average,F-XVII-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,2.362594,0.419856333333333,0.434760333333333,0.125411,0.0925676666666667,1.78541733333333,0.111026,0.148632666666667,0.0450566666666667,0.018635,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 5,F,7377.03,XVII,34640.0,SD,F-XVII-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.0328833246646382,0.0597588863377936,0.0306429861849875,0.0201667386307256,0.0188817897545051,2.72339714928439,0.0084497694051376,0.0165639806306737,0.0217836881710452,0.0006844362643811,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 5,F,7377.03,XVII,34640.0,CV (%),F-XVII-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,1.39183137960387,14.2331749204197,7.04824792778263,16.0805181608675,20.3978240290941,152.535606014302,7.61062220123001,11.1442396897992,48.3473141326741,3.67285357864842,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 5,F,7377.03,XVIII,33040.0,Average,F-XVIII-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,2.12128366666667,0.285455333333333,0.371663,0.140878,0.101860666666667,1.45547533333333,0.0467763333333333,0.044383,0.0351683333333333,0.015398,1.0,542.0,4.0,2.0,1.0,330.18310931,330.4,66.8,330.18310931,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 5,F,7377.03,XVIII,33040.0,SD,F-XVIII-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.328681963734449,0.087598825393571,0.106499307941413,0.0498038321718319,0.0450548037431452,1.54282169196908,0.0215112486930288,0.0136263131110363,0.0061917849069015,0.0058290682788932,1.0,542.0,4.0,2.0,1.0,330.18310931,330.4,66.8,330.18310931,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 5,F,7377.03,XVIII,33040.0,CV (%),F-XVIII-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,15.4944842549479,30.687401903008,28.6548050092188,35.3524554379193,44.2317974322556,106.001225622677,45.9874623770471,30.7016495303073,17.6061368851756,37.8560090849025,1.0,542.0,4.0,2.0,1.0,330.18310931,330.4,66.8,330.18310931,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 6,F,7377.03,XIX,34640.0,Average,F-XIX-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,2.66404666666667,0.0566896666666667,0.0742503333333333,0.0757836666666667,0.016153,0.450018666666667,0.011558,0.0097173333333333,0.024192,0.0069256666666666,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 6,F,7377.03,XIX,34640.0,SD,F-XIX-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.277086489941919,0.014769529184552,0.0117507882430641,0.0058663099418061,0.0008574637018556,0.161214209052221,0.0028223548678364,0.0020480039876263,0.0063962648475497,0.0018238076470212,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 6,F,7377.03,XIX,34640.0,CV (%),F-XIX-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,10.4009623182997,26.0533004566711,15.8259063838961,7.74086316990836,5.30838668888536,35.8238937611968,24.4190592475898,21.075781980238,26.439586836763,26.3340373541121,1.0,572.0,5.0,3.0,1.0,346.17802393,346.4,87.0,346.17802393,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 6,F,7377.03,XX,37450.0,Average,F-XX-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,1.55865366666667,0.116709666666667,0.130790666666667,0.113212666666667,0.06387,6.97391166666667,0.0503023333333333,0.0374516666666667,0.042484,0.0171386666666667,1.0,602.0,5.0,2.0,3.0,374.20932405,374.5,76.0,374.20932405,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 6,F,7377.03,XX,37450.0,SD,F-XX-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.298331049561277,0.0549391725122734,0.0411881738407195,0.0278461654870708,0.0400006572571002,3.38477935484683,0.0287868368587682,0.0247809907052429,0.0134624947168049,0.0105372763242374,1.0,602.0,5.0,2.0,3.0,374.20932405,374.5,76.0,374.20932405,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 6,F,7377.03,XX,37450.0,CV (%),F-XX-3,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,19.1403039649781,47.0733693972278,31.4916766543378,24.5963338793693,62.6282405778929,48.5348756426773,57.2276372708388,66.1679249839603,31.6883879032222,61.482474273985,1.0,602.0,5.0,2.0,3.0,374.20932405,374.5,76.0,374.20932405,Bacillota,36885.149,0.123,46.115,4.795,-0.243,0.062,0.025,0.052,0.068,0.049,0.062,0.025,0.068,0.034,0.068,0.034,0.074,0.043,0.046,0.034,0.071,0.043,0.071,0.006,0.068
Run 2,1011c,7277.03,NI,0.0,Average,1011c-NI-1,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,1.60244,0.136966666666667,0.0067366666666666,0.34183,0.0033266666666666,0.0029133333333333,0.00064,0.0007,0.00623,0.0015666666666666,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
Run 2,1011c,7277.03,NI,0.0,SD,1011c-NI-2,49970.0,16338.0,48370.0,44960.0,44960.0,44960.0,46460.0,43360.0,0.591148140401372,0.025188771969537,0.0031506242767637,0.161130755288989,0.0044377621988264,0.0013361262415405,0.0007662897624267,0.00012,0.0016224980739588,0.0007130451131123,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,Lactobacillus johnsonii,36385.15,0.105,31.467,4.623,-0.348,0.049,0.012,0.077,0.062,0.049,0.055,0.028,0.055,0.055,0.089,0.018,0.086,0.046,0.025,0.015,0.071,0.08,0.071,0.003,0.052
